,state_id,zip,lat,lng,gym count
19383,MA,1879,42.6664,-71.4287,49
19386,MA,1337,42.6951,-72.5772,208
19392,NH,3053,42.8786,-71.3861,14
19402,NH,3857,43.0691,-70.9518,5
19404,NH,3290,43.1246,-71.1208,375
19408,NH,3743,43.3582,-72.3253,0
19416,ME,4530,43.8916,-69.8306,18
19421,ME,4854,44.0682,-69.0871,153
19426,ME,4351,44.3313,-69.861,0
19427,ME,4330,44.3639,-69.7374,5
19434,VT,5446,44.5486,-73.1853,0
19443,ME,4488,44.8759,-69.1114,0
19445,ME,4979,44.943000000000005,-69.7927,68
19447,VT,5459,44.9535,-73.0045,0
19455,ME,4694,45.1033,-67.4722,0
19466,ME,4441,45.896,-69.4753,0
19471,ME,4772,47.2272,-68.3131,0
19513,LA,70395,29.693,-90.8512,0
19514,LA,70392,29.73,-91.3167,0
19517,LA,70645,29.9615,-93.4085,0
19518,LA,70001,29.9837,-90.1672,70
19522,LA,70788,30.1363,-91.1735,0
19524,LA,70506,30.1955,-92.0813,20
19529,LA,70663,30.2897,-93.3795,0
19540,LA,71373,31.3097,-91.6079,0
19561,LA,71038,32.9441,-93.0644,0
19562,SC,29485,32.9526,-80.1935,8
19569,NM,88203,33.186,-104.3444,0
19579,SC,29816,33.5004,-81.8735,0
19608,SC,29540,34.3851,-79.8401,0
19611,AR,72038,34.4463,-91.2438,0
19614,SC,29055,34.576,-80.9176,0
19619,AR,72205,34.7503,-92.3502,19
19621,SC,29640,34.8883,-82.5777,1
19623,NM,87321,35.0013,-108.3707,0
19626,SC,29323,35.1293,-81.9085,0
19628,NM,87048,35.2361,-106.6204,21
19633,NM,88426,35.538000000000004,-103.51100000000001,0
19634,NM,87507,35.5936,-106.1076,0
19636,NM,87053,35.6512,-107.0336,0
19642,NM,87313,35.8141,-108.0787,0
19649,AR,72601,36.2372,-93.0918,0
19650,AR,72745,36.2476,-94.1007,2
19653,AR,72719,36.3676,-94.2957,1
19658,NM,87718,36.5901,-105.2967,0
19743,NJ,8332,39.3771,-75.0244,5
19750,NJ,8328,39.5784,-75.0592,0
19757,NJ,8009,39.7651,-74.9326,12
19762,NJ,8003,39.8833,-74.9723,36
19783,NJ,7712,40.2481,-74.0548,35
19787,NJ,7740,40.2959,-73.9919,109
19788,NJ,7724,40.2985,-74.0748,39
19800,NJ,8832,40.5173,-74.3076,33
19801,NJ,8840,40.5435,-74.3583,41
19803,NJ,8848,40.5946,-75.0957,1
19806,NJ,7065,40.6078,-74.2808,67
19808,NJ,7202,40.6527,-74.2162,67
19829,NJ,7039,40.7856,-74.3291,43
19831,NJ,7028,40.8041,-74.2044,12
19833,NJ,7046,40.8906,-74.4405,0
19841,NJ,7640,40.9899,-73.9802,8
19888,MA,1550,42.0604,-72.0338,77
19889,MA,2302,42.088,-70.9986,0
19891,MA,1757,42.1568,-71.5191,90
19892,MA,1069,42.1881,-72.3054,2
19893,MA,1009,42.2095,-72.3396,2
19894,MA,1748,42.2255,-71.5378,487
19897,MA,2114,42.3632,-71.0673,17
19898,MA,2143,42.3814,-71.0968,8
19899,MA,1012,42.387,-72.8463,185
19903,MA,2180,42.4741,-71.0972,141
19907,MA,1821,42.5502,-71.2522,17
19910,MA,1220,42.6237,-73.1172,212
19914,MA,1844,42.733999999999995,-71.1889,0
19916,NH,3051,42.763999999999996,-71.4072,14
19917,MA,1830,42.7959,-71.0531,10
19923,NH,3455,42.8984,-72.1835,178
19926,NH,3449,42.9759,-71.9958,117
19940,VT,5776,43.2635,-73.1907,0
19945,VT,5089,43.4922,-72.4464,257
19949,VT,5765,43.6524,-73.0351,0
19958,VT,5862,44.3189,-72.2259,31
19959,VT,5640,44.3453,-72.4932,0
19962,VT,5824,44.4368,-71.8615,3
19968,ME,4983,44.9228,-70.3093,0
19970,ME,4942,45.0637,-69.5855,0
20030,LA,70655,30.6644,-92.7239,0
20031,LA,70759,30.6975,-91.5776,0
20035,LA,70639,30.9847,-93.491,0
20036,LA,71323,31.265,-92.2083,0
20037,LA,71474,31.2741,-93.0139,0
20040,LA,71407,31.5159,-92.486,0
20058,LA,71111,32.5816,-93.7031,6
20062,LA,71006,32.7276,-93.6335,0
20064,SC,29488,32.9066,-80.6721,0
20067,NM,87901,33.2001,-107.1437,0
20075,SC,29850,33.6128,-81.8127,0
20084,SC,29154,33.8797,-80.4401,0
20100,AR,71913,34.4481,-93.0952,8
20101,SC,29360,34.4966,-82.0467,0
20102,AR,72069,34.5348,-91.1309,0
20103,AR,72374,34.5653,-90.8345,0
20106,NM,88321,34.7623,-105.4488,0
20109,SC,29301,34.9349,-82.0116,6
20110,AR,72340,34.9409,-91.0282,0
20112,NM,87015,35.0743,-106.18,0
20120,AR,72027,35.3711,-92.5765,0
20125,AR,72530,35.6182,-91.9534,0
20134,AR,72753,35.9313,-94.3268,0
20137,AR,72433,36.0225,-91.0487,0
20138,AR,72450,36.0794,-90.5187,0
20140,NM,87012,36.1018,-106.6692,0
20154,NM,87515,36.5023,-106.3772,0
20236,NJ,8080,39.7558,-75.1187,230
20271,NJ,7109,40.795,-74.1619,0
20274,NJ,7075,40.8508,-74.0878,0
20279,NJ,7632,40.8821,-73.9466,0
20326,MA,1540,42.1163,-71.8573,17
20327,MA,1590,42.13399999999999,-71.7509,325
20331,MA,1581,42.2681,-71.61399999999999,95
20332,MA,2045,42.2844,-70.8827,81
20334,MA,2494,42.2997,-71.232,15
20340,MA,2453,42.3691,-71.2403,3
20348,MA,1886,42.5864,-71.4401,258
20353,NH,3076,42.7336,-71.324,28
20359,NH,3470,42.7788,-72.3441,228
20366,VT,5355,43.0205,-72.8065,0
20381,NH,3784,43.6368,-72.3059,0
20383,VT,5067,43.6882,-72.5132,6
20384,ME,4038,43.7034,-70.4581,113
20389,ME,4556,43.9687,-69.6231,1
20392,ME,4009,44.0483,-70.7338,16
20395,ME,4685,44.1562,-68.4485,0
20398,ME,4625,44.2513,-68.2605,25
20404,ME,4950,44.8325,-69.8055,217
20441,AK,99922,55.3021,-133.0325,0
20442,AK,99672,60.7329,-150.7282,0
20473,LA,70364,29.6343,-90.6877,1
20478,LA,70607,30.0424,-93.2041,0
20484,LA,70525,30.4123,-92.2212,0
20485,LA,70433,30.4633,-90.1384,6
20488,LA,70757,30.4885,-91.5187,0
20494,LA,70638,30.8541,-92.7972,0
20496,LA,71433,31.0017,-92.6467,0
20510,LA,71292,32.400999999999996,-92.2143,0
20512,LA,71103,32.4919,-93.7721,7
20515,NM,88061,32.6498,-108.3302,0
20526,AR,71663,33.2298,-91.4314,0
20536,SC,29123,33.7664,-81.2595,0
20547,AR,71847,33.9268,-93.6349,0
20549,SC,29170,33.9381,-81.1455,2
20550,SC,29153,33.9608,-80.3042,1
20559,SC,29009,34.4398,-80.3788,0
20566,AR,72212,34.786,-92.4152,22
20571,SC,29708,35.0466,-80.9859,23
20573,NM,87112,35.1011,-106.5164,40
20574,SC,29702,35.1134,-81.4768,0
20579,AR,72823,35.2514,-92.9065,0
20585,AR,72030,35.4358,-92.6812,0
20587,AR,72543,35.4536,-91.9888,0
20593,NM,87041,35.6879,-106.3293,0
20596,AR,72437,35.8371,-90.4529,0
20600,AR,72740,36.1026,-93.6869,0
20601,NM,87018,36.1305,-107.5114,0
20603,NM,87527,36.1645,-105.8627,0
20608,AR,72756,36.3212,-93.9834,0
20728,NJ,8750,40.1339,-74.0442,145
20736,NJ,8540,40.3633,-74.6557,41
20749,NJ,8812,40.5999,-74.4807,45
20755,NJ,7933,40.6923,-74.4651,15
20758,NJ,8826,40.7195,-74.905,2
20765,NJ,7644,40.8785,-74.0814,
20766,NJ,7513,40.9057,-74.1486,0
20767,NJ,7501,40.9127,-74.1712,149
20768,NJ,7035,40.9253,-74.3048,41
20770,NJ,7450,40.9821,-74.1126,0
20804,MA,2601,41.6603,-70.2968,138
20815,MA,2360,41.8786,-70.6306,23
20830,MA,2054,42.1693,-71.3625,9
20836,MA,1094,42.3595,-72.1385,6
20849,NH,3062,42.7222,-71.4957,0
20865,ME,3903,43.1488,-70.786,427
20872,NH,3303,43.2981,-71.672,7
20879,NH,3230,43.5263,-71.8716,126
20881,NH,3781,43.5528,-72.2841,6
20882,NH,3872,43.5697,-71.0448,0
20884,NH,3853,43.64,-71.2791,0
20886,ME,4105,43.7475,-70.2825,0
20890,ME,4032,43.8556,-70.1008,10
20892,ME,4579,43.9622,-69.7687,85
20899,ME,4263,44.2948,-70.1306,0
20902,VT,5681,44.4547,-72.4037,0
20905,VT,5478,44.8097,-73.0812,6
20907,ME,4928,44.9497,-69.2569,
20941,AK,99606,59.7947,-154.6442,0
20942,AK,99585,61.9287,-162.2678,0
20975,LA,70070,29.8345,-90.3051,0
20977,LA,70068,30.1345,-90.4348,0
20978,LA,70578,30.2293,-92.2614,1
20982,LA,70811,30.531999999999996,-91.1168,0
20984,LA,70736,30.6323,-91.3383,0
20986,LA,70715,30.758000000000003,-91.6779,0
20994,LA,71238,32.3677,-92.3788,0
20999,SC,29403,32.8046,-79.9438,43
21014,SC,29829,33.574,-81.8537,0
21015,SC,29860,33.6028,-81.9748,0
21017,SC,29579,33.7548,-78.9173,14
21018,AR,71862,33.7696,-93.7342,0
21019,SC,29527,33.7827,-79.1473,0
21024,NM,88116,33.9184,-103.88,0
21033,SC,29108,34.2988,-81.6247,1
21034,SC,29626,34.4596,-82.7613,0
21039,SC,29644,34.6717,-82.1933,2
21040,SC,29379,34.6808,-81.6094,0
21041,AR,72041,34.7261,-91.47399999999999,0
21042,SC,29388,34.764,-82.0439,1
21043,AR,72122,34.7824,-92.7774,0
21044,SC,29691,34.7836,-83.0861,0
21046,AR,72116,34.8005,-92.2449,8
21048,SC,29611,34.8292,-82.4592,7
21051,SC,29349,35.0702,-82.06700000000001,1
21068,AR,72840,35.4618,-93.6158,0
21075,AR,72153,35.6454,-92.32600000000001,0
21096,AR,72661,36.449,-92.5857,0
21164,NJ,8202,39.1001,-74.7387,0
21179,NJ,8201,39.4218,-74.4949,22
21195,NJ,8081,39.7366,-74.9754,27
21200,NJ,8752,39.8462,-74.0965,7
21224,NJ,8816,40.4286,-74.4161,42
21226,NJ,8872,40.4643,-74.3372,26
21234,NJ,8827,40.6646,-74.9738,2
21247,NJ,7950,40.8445,-74.4823,34
21249,NJ,7840,40.8541,-74.8357,5
21250,NJ,7604,40.8619,-74.0741,89
21255,NJ,7675,41.0091,-74.0043,21
21283,MA,2723,41.6927,-71.1297,68
21292,MA,2766,41.964,-71.1842,2
21298,MA,1516,42.0528,-71.7509,18
21299,MA,2038,42.0862,-71.4113,0
21301,MA,1089,42.1253,-72.6502,25
21305,MA,1602,42.2722,-71.8495,212
21306,MA,1760,42.2844,-71.3498,1200
21307,MA,2464,42.3129,-71.2195,16
21308,MA,1532,42.3231,-71.6462,54
21310,MA,1752,42.3494,-71.5468,46
21313,MA,2176,42.4556,-71.0591,15
21314,MA,1072,42.4574,-72.4184,13
21316,MA,1940,42.5346,-71.0375,260
21322,MA,1841,42.7108,-71.1651,99
21331,NH,3110,42.9408,-71.5305,793
21337,NH,3457,42.9959,-72.1226,0
21340,NH,3861,43.1197,-71.0069,15
21349,NH,3605,43.2274,-72.1814,0
21351,VT,5152,43.2536,-72.9152,2
21353,NH,3867,43.3035,-70.9876,30
21354,ME,4090,43.3267,-70.6336,23
21355,NH,3218,43.3348,-71.2887,0
21359,VT,5743,43.6696,-73.3062,0
21366,ME,4573,43.9514,-69.5537,1
21369,NH,3846,44.1854,-71.1907,0
21374,VT,5858,44.5494,-71.7957,0
21377,ME,4667,44.9785,-67.1041,0
21378,ME,4912,44.9837,-69.6833,12
21382,ME,4668,45.2097,-67.5901,
21387,ME,4424,45.6705,-67.8681,0
21413,AK,99641,60.8872,-162.4621,0
21414,AK,99773,66.8875,-157.1649,0
21445,LA,70535,30.4782,-92.4264,1
21447,LA,70554,30.6225,-92.4793,0
21449,LA,70438,30.8468,-90.1081,0
21453,LA,71360,31.3202,-92.3528,2
21467,SC,29438,32.5722,-80.3189,0
21475,LA,71043,32.8859,-93.8848,0
21481,AR,71758,33.3076,-92.9143,0
21483,AR,71845,33.3244,-93.6277,0
21486,SC,29510,33.458,-79.6034,0
21518,NM,87823,34.193000000000005,-106.9482,0
21525,SC,29101,34.4602,-80.2483,0
21528,AR,71953,34.6143,-94.1949,1
21530,SC,29673,34.7193,-82.4572,2
21546,AR,72350,35.5011,-90.1254,0
21560,AR,72425,36.219,-90.7314,0
21622,NJ,8341,39.5256,-74.9526,29
21625,NJ,8070,39.6244,-75.5092,1
21630,NJ,8056,39.783,-75.2517,0
21635,NJ,8053,39.8602,-74.8946,11
21638,NJ,8030,39.8897,-75.1178,69
21641,NJ,8068,39.9594,-74.6631,
21648,NJ,8527,40.1048,-74.3498,0
21659,NJ,8520,40.2551,-74.5314,22
21673,NJ,8844,40.4985,-74.6728,30
21679,NJ,7059,40.6322,-74.5148,4
21694,NJ,7646,40.9339,-74.0195,192
21696,NJ,7624,40.9733,-73.9606,59
21699,NJ,7677,41.0254,-74.0603,26
21702,NJ,7871,41.0474,-74.6281,15
21703,NJ,7446,41.0594,-74.1456,1
21744,MA,2703,41.9311,-71.295,206
21752,MA,1036,42.0637,-72.4159,34
21753,MA,2339,42.1224,-70.8565,201
21757,MA,2066,42.2015,-70.7618,473
21762,MA,1721,42.2573,-71.4687,783
21764,MA,1007,42.2787,-72.4003,684
21767,MA,2127,42.3348,-71.0393,17
21770,MA,1002,42.3749,-72.4621,6
21772,MA,2149,42.4064,-71.0545,257
21786,VT,5257,42.9591,-73.2539,1
21791,NH,3820,43.1888,-70.8868,27
21792,NH,3878,43.2529,-70.8851,0
21796,VT,5149,43.3802,-72.7116,1
21797,NH,3246,43.5727,-71.4775,3
21804,ME,4537,43.8967,-69.6234,2
21807,VT,5461,44.3222,-73.0913,0
21809,ME,4290,44.4735,-70.4506,271
21810,ME,4476,44.4748,-68.7053,1
21811,VT,5452,44.5241,-73.0624,2
21812,ME,4658,44.5398,-67.8731,0
21815,ME,4416,44.6272,-68.7529,0
21816,ME,4285,44.7033,-70.4462,0
21818,VT,5825,44.8623,-72.2456,0
21832,ME,4730,46.1323,-67.9139,66
21854,AK,99634,60.6882,-161.9903,0
21855,AK,99607,61.7571,-159.7858,0
21887,LA,70360,29.5882,-90.8102,1
21888,LA,70058,29.8705,-90.0671,30
21891,LA,70075,29.9329,-89.9213,2
21892,LA,70592,30.0806,-92.0124,3
21899,LA,70437,30.6203,-90.2087,1
21903,LA,71404,31.7482,-92.7491,0
21910,SC,29943,32.4681,-81.1669,0
21911,LA,71101,32.5061,-93.7468,15
21916,LA,71082,32.8365,-93.9802,0
21921,NM,88337,32.9913,-105.8915,0
21922,AR,71676,33.0541,-91.5686,0
21927,SC,29431,33.2782,-79.8807,0
21934,SC,29577,33.6987,-78.9031,19
21954,SC,29625,34.556999999999995,-82.7637,0
21960,AR,72202,34.7469,-92.2654,14
21961,SC,29681,34.7692,-82.2247,11
21963,SC,29642,34.7756,-82.5647,1
21964,SC,29664,34.8659,-83.1582,0
21965,SC,29334,34.9054,-82.126,3
21967,NM,87020,34.9302,-107.9398,0
21969,NM,87059,34.9938,-106.29700000000001,0
21971,SC,29341,35.1176,-81.7132,1
21976,AR,72396,35.2311,-90.823,0
21978,AR,72903,35.3514,-94.3603,5
21981,NM,87540,35.4451,-105.9037,1
21991,AR,72572,35.8991,-91.291,0
21995,AR,72701,35.9847,-94.0808,0
22003,AR,72460,36.3518,-91.1708,0
22086,NJ,8349,39.2737,-75.0713,0
22100,NJ,8006,39.7541,-74.1086,1
22103,NJ,8097,39.8151,-75.1508,19
22110,NJ,8741,39.937,-74.1681,22
22128,NJ,8618,40.2482,-74.7877,18
22129,NJ,7746,40.3181,-74.2498,0
22131,NJ,7704,40.3618,-74.0393,14
22136,NJ,8551,40.4417,-74.8401,5
22147,NJ,7107,40.7618,-74.1866,105
22152,NJ,7012,40.8475,-74.1598,0
22162,NJ,7826,41.1926,-74.7688,27
22206,MA,2067,42.1081,-71.1814,34
22210,MA,1013,42.1595,-72.6083,12
22211,MA,2062,42.18600000000001,-71.1949,55
22212,MA,1542,42.2019,-71.9108,3
22217,MA,1778,42.3583,-71.3592,28
22219,MA,1522,42.3814,-71.8691,839
22223,MA,1880,42.5023,-71.067,0
22227,MA,1331,42.5673,-72.1829,356
22228,MA,1944,42.5815,-70.7683,165
22229,MA,1450,42.6137,-71.5614,1300
22232,MA,1843,42.6898,-71.1611,6
22234,MA,1247,42.6955,-73.0799,26
22238,NH,3031,42.8704,-71.6081,12
22243,VT,5356,42.9535,-72.8687,0
22251,VT,5146,43.1762,-72.6173,0
22257,NH,3603,43.2515,-72.3813,103
22263,VT,5701,43.6246,-72.9098,1
22267,ME,4024,43.833,-70.6777,183
22268,VT,5075,43.836999999999996,-72.2798,101
22269,ME,4041,43.864,-70.8256,52
22271,ME,4071,43.9284,-70.4508,0
22279,ME,4981,44.5322,-68.8595,0
22280,ME,4901,44.5544,-69.5705,5
22281,VT,5653,44.7012,-72.4933,0
22288,ME,4426,45.2196,-69.1835,91
22325,LA,70345,29.5512,-90.2628,0
22330,LA,70560,29.924,-91.8708,0
22335,LA,70462,30.3661,-90.5838,0
22340,LA,70722,30.8425,-90.9316,0
22342,LA,71429,31.4063,-93.4272,0
22344,LA,71486,31.6493,-93.6182,0
22354,SC,29926,32.228,-80.7524,3
22356,LA,71232,32.3952,-91.4735,0
22368,SC,29406,32.9353,-80.0326,13
22378,SC,29564,33.4614,-79.8431,0
22383,AR,71853,33.591,-93.9464,0
22388,SC,29111,33.7853,-80.0123,0
22393,SC,29006,33.8703,-81.5505,1
22394,SC,29073,33.8937,-81.2382,2
22405,AR,71603,34.1262,-92.0864,0
22422,SC,29707,34.9773,-80.8583,14
22423,SC,29365,34.983000000000004,-82.1684,2
22424,SC,29745,34.9948,-81.21600000000001,2
22426,SC,29316,35.0411,-81.9746,5
22427,AR,72394,35.0561,-90.6175,0
22428,SC,29710,35.1065,-81.2203,1
22438,AR,72111,35.2358,-92.1319,0
22457,NM,87549,36.2414,-106.0121,0
22564,NJ,8638,40.2567,-74.763,25
22569,NJ,8534,40.3301,-74.7927,
22571,NJ,8852,40.3879,-74.5483,15
22573,NJ,8902,40.4407,-74.4862,0
22582,NJ,7066,40.6202,-74.3137,2
22590,NJ,7976,40.7231,-74.4866,10
22600,NJ,7006,40.852,-74.2816,61
22601,NJ,7803,40.8777,-74.6005,38
22603,NJ,7838,40.8892,-74.9144,
22611,NJ,7465,41.0511,-74.2977,19
22633,MA,2670,41.6599,-70.1716,20
22663,MA,2452,42.3936,-71.2196,68
22664,MA,1098,42.3946,-72.9424,49
22666,MA,2148,42.4305,-71.0576,504
22671,MA,1923,42.574,-70.9493,109
22673,MA,1930,42.6259,-70.6897,43
22686,NH,3109,42.9662,-71.4018,156
22689,NH,3106,43.0713,-71.4367,13
22694,NH,3601,43.2337,-72.2958,238
22696,ME,3907,43.2546,-70.611,0
22700,NH,3253,43.6309,-71.4997,66
22703,VT,5068,43.7965,-72.5353,6
22704,ME,4097,43.8512,-70.2364,0
22706,ME,4210,44.0849,-70.2492,85
22708,NH,3580,44.1678,-71.7014,43
22709,VT,5473,44.2434,-73.1934,0
22710,ME,4612,44.26,-68.3731,0
22711,ME,4355,44.3821,-69.949,0
22714,ME,4677,44.4902,-68.1794,0
22715,ME,4649,44.5661,-67.5817,7
22719,ME,4412,44.7835,-68.7351,10
22723,ME,4453,45.1719,-68.7851,0
22772,LA,70040,29.7473,-89.9438,0
22773,LA,70037,29.7482,-90.0082,0
22776,LA,70123,29.9509,-90.2051,29
22781,LA,70520,30.331999999999997,-92.0358,1
22784,LA,70809,30.3938,-91.0711,39
22788,LA,70783,30.6835,-91.4043,1
22795,LA,71303,31.2781,-92.5437,1
22797,LA,71328,31.3609,-92.1755,0
22803,LA,71046,32.164,-93.9502,0
22815,SC,29474,32.8968,-80.5173,0
22823,AR,71745,33.5007,-92.396,0
22838,SC,29212,34.0779,-81.1993,8
22852,SC,29525,34.5573,-79.5411,0
22856,SC,29732,34.9697,-81.0793,5
22863,AR,72834,35.1689,-93.1825,0
22867,AR,72143,35.2289,-91.7356,2
22868,NM,87124,35.2678,-106.7828,0
22875,NM,87083,35.6484,-106.3427,0
22876,AR,72856,35.7772,-93.0749,0
22885,NM,87579,36.1248,-105.5566,0
22980,NJ,8510,40.1904,-74.4215,8
22990,NJ,7750,40.3364,-73.9863,24
23000,NJ,7090,40.6516,-74.3434,26
23001,NJ,7016,40.6565,-74.3038,23
23010,NJ,7111,40.7242,-74.2318,16
23012,NJ,7853,40.785,-74.7856,2
23014,NJ,7052,40.7893,-74.2629,0
23015,NJ,7068,40.8208,-74.3085,2
23016,NJ,7823,40.828,-75.0364,0
23020,NJ,7424,40.8837,-74.206,0
23065,MA,2702,41.7845,-71.0611,199
23078,MA,1077,42.0544,-72.7785,1
23079,MA,2382,42.08,-70.9399,64
23081,MA,1105,42.0992,-72.579,118
23083,MA,1537,42.1616,-71.8915,853
23085,MA,2026,42.2467,-71.1778,56
23087,MA,2421,42.4385,-71.24,300
23095,MA,1960,42.5337,-70.9722,24
23097,MA,1344,42.6078,-72.4288,593
23098,MA,1876,42.6122,-71.2275,11
23110,NH,3752,43.2892,-72.1152,0
23112,VT,5757,43.4789,-73.1247,0
23113,VT,5764,43.5319,-73.1918,0
23115,NH,3766,43.6346,-72.2372,0
23117,ME,4084,43.7661,-70.566,45
23119,NH,3883,43.8078,-71.308,95
23122,NH,3818,43.9736,-71.2497,0
23128,ME,4849,44.3179,-69.0475,106
23129,ME,4915,44.4664,-69.0416,0
23134,ME,4966,44.8282,-70.43,0
23141,ME,4463,45.2752,-68.9061,0
23144,ME,4448,45.3187,-68.7099,0
23200,LA,70124,30.0075,-90.1037,56
23201,LA,70605,30.1307,-93.2737,0
23205,LA,70454,30.4009,-90.3727,0
23206,LA,70808,30.4057,-91.1425,37
23211,LA,70760,30.7066,-91.4555,2
23212,LA,71322,30.8641,-92.1465,0
23221,LA,71469,31.6903,-93.2663,0
23227,SC,29920,32.3646,-80.5496,0
23237,SC,29483,33.0513,-80.1875,17
23240,SC,29018,33.3452,-80.6453,0
23256,AR,71962,34.0334,-93.3263,0
23262,SC,29180,34.3674,-81.096,0
23265,AR,72103,34.5898,-92.3837,0
23271,SC,29657,34.7661,-82.6889,1
23272,SC,29375,34.8613,-82.1137,2
23273,SC,29302,34.895,-81.8432,1
23274,NM,87026,34.9624,-107.2324,0
23277,AR,72927,35.0749,-93.9365,0
23281,AR,72943,35.1795,-93.7866,0
23298,AR,72717,35.84,-94.4266,0
23386,NJ,8230,39.2127,-74.7174,126
23403,NJ,8085,39.7594,-75.3321,7
23406,NJ,8043,39.845,-74.9549,7
23407,NJ,8055,39.8637,-74.8224,0
23409,NJ,8102,39.9524,-75.1203,54
23414,NJ,8723,40.0389,-74.1109,28
23415,NJ,8511,40.0429,-74.5542,3
23426,NJ,7755,40.2637,-74.0228,0
23432,NJ,8810,40.3727,-74.4938,
23440,NJ,8904,40.5005,-74.4284,13
23443,NJ,7008,40.5848,-74.2285,2
23446,NJ,8889,40.6076,-74.7596,10
23450,NJ,7311,40.7191,-74.0329,823
23456,NJ,7869,40.8449,-74.5809,21
23457,NJ,7660,40.8543,-74.0199,19
23459,NJ,7013,40.8691,-74.1727,0
23463,NJ,7866,40.9538,-74.4902,28
23469,NJ,7458,41.0459,-74.0971,65
23513,MA,1080,42.1821,-72.3657,715
23519,MA,2126,42.2743,-71.0938,43
23520,MA,1701,42.3217,-71.4382,26
23521,MA,1068,42.35,-72.0461,40
23523,MA,1254,42.3798,-73.3655,0
23528,MA,2420,42.4563,-71.2167,35
23536,MA,1364,42.6129,-72.2924,22
23540,NH,3033,42.7464,-71.6707,578
23550,VT,5250,43.1203,-73.1932,0
23553,ME,4027,43.4033,-70.9115,380
23567,ME,4429,44.7208,-68.6164,9
23569,ME,4976,44.7987,-69.6695,0
23570,ME,4401,44.8492,-68.8448,0
23597,AK,99826,58.7512,-136.5673,0
23619,LA,70121,29.9619,-90.1624,61
23621,LA,70071,30.0547,-90.7065,0
23623,LA,70507,30.2817,-92.0305,3
23625,LA,70512,30.4141,-91.92299999999999,0
23627,LA,70816,30.429000000000002,-91.0214,18
23628,LA,70770,30.6503,-90.9973,0
23647,SC,29449,32.7026,-80.2865,0
23664,SC,29030,33.5811,-80.6535,0
23665,AR,71655,33.6309,-91.7465,0
23670,SC,29160,33.7439,-81.0418,0
23675,SC,29053,33.8274,-81.0877,0
23676,SC,29582,33.8341,-78.6611,8
23694,SC,29532,34.2789,-79.8724,1
23696,SC,29351,34.4217,-81.8097,0
23698,SC,29074,34.4497,-80.8155,0
23700,AR,71957,34.5637,-93.5801,0
23705,SC,29650,34.8975,-82.2584,15
23707,SC,29617,34.912,-82.4666,4
23711,NM,87111,35.1438,-106.4862,18
23712,NM,87109,35.153,-106.5754,68
23714,AR,72068,35.1903,-91.7107,0
23739,AR,72632,36.3736,-93.7449,0
23740,AR,72619,36.3788,-92.5851,0
23810,NJ,8078,39.852,-75.0746,0
23811,NJ,8093,39.864000000000004,-75.1357,0
23812,NJ,8735,39.9822,-74.0725,1
23818,NJ,8555,40.2199,-74.4717,9
23821,NJ,7726,40.2824,-74.3424,27
23826,NJ,8857,40.3917,-74.3298,24
23833,NJ,8865,40.7079,-75.1507,7
23837,NJ,7104,40.7674,-74.1683,13
23841,NJ,7057,40.8535,-74.1067,39
23845,NJ,7834,40.8885,-74.4864,
23846,NJ,7631,40.8917,-73.9735,119
23851,NJ,7432,40.9951,-74.141,0
23852,NJ,7642,41.0073,-74.0441,97
23865,MA,2540,41.571999999999996,-70.6279,0
23868,MA,2655,41.63,-70.3926,353
23872,MA,2633,41.6889,-69.9722,199
23876,MA,2571,41.7636,-70.69800000000001,0
23881,MA,2338,41.9914,-70.8632,44
23884,MA,1756,42.093,-71.5515,267
23887,MA,1151,42.1529,-72.5088,457
23890,MA,1501,42.1972,-71.8453,16
23893,MA,1027,42.2951,-72.7431,2
23894,MA,2138,42.3801,-71.1346,358
23899,MA,1462,42.5897,-71.7199,830
23904,MA,1832,42.791000000000004,-71.1313,2
23906,NH,3087,42.8076,-71.2994,7
23912,NH,3868,43.3203,-70.9417,4
23914,NH,3237,43.4299,-71.3816,0
23917,ME,4005,43.496,-70.4955,293
23918,VT,5001,43.6722,-72.3813,480
23920,NH,3266,43.7904,-71.896,4
23921,ME,4011,43.9007,-69.9761,4
23923,VT,5679,44.1073,-72.5397,0
23924,VT,5046,44.2364,-72.2527,0
23928,ME,4684,44.4934,-68.5279,0
23932,ME,4622,44.757,-67.9846,0
23937,ME,4455,45.3233,-68.275,40
23979,LA,70548,29.8053,-92.4055,0
23982,LA,70032,29.9581,-89.9978,20
23984,LA,70003,29.9986,-90.214,38
23985,LA,70542,30.0052,-92.5884,0
23986,LA,70448,30.3628,-90.0394,12
23987,LA,70640,30.3708,-92.9071,0
23988,LA,70719,30.3769,-91.2899,1
23994,LA,71301,31.2743,-92.4688,4
24012,LA,71061,32.766999999999996,-93.9664,0
24020,SC,29107,33.5287,-81.1239,0
24022,SC,29047,33.5336,-80.5816,0
24032,AR,71725,34.0451,-92.553,0
24043,AR,72933,35.3301,-94.0218,0
24055,AR,72774,35.8785,-94.2152,0
24056,AR,72401,35.879,-90.6606,0
24057,AR,72315,35.9049,-89.9014,0
24066,AR,72687,36.2676,-92.7136,0
24069,AR,72631,36.4537,-93.7916,0
24119,NJ,8232,39.3876,-74.5149,0
24121,NJ,8340,39.436,-74.8731,0
24126,NJ,8343,39.6413,-75.1705,0
24137,NJ,8029,39.8406,-75.0678,0
24138,NJ,8083,39.8412,-75.0286,39
